"skill_id","user_id","relation_id","skill_name","skill_rate","skill_summery","skill_desc","rec_create","rec_update","skill_status"
89535,258354,235234,"good skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89536,258354,235234,"the very best kind","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89547,134868,122521,"Script Editing","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89543,134868,122521,"Writing Script Reports and Coverage","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89548,258340,235220,"Patient care","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89542,258340,235220,"customer service","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89544,258340,235220,"Business improvement","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89545,258340,235220,"Leadership","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89546,258340,235220,"Teamwork","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89550,258384,235259,"Punctuality ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89551,258384,235259,"Motivation to work hard ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89552,258384,235259,"Customer Care ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89553,258384,235259,"Telephone Skill ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89554,258384,235259,"Till Skill ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89555,258396,235273,"SAP","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89556,258384,235259,"Organisation ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89557,258396,235273,"Office 2010","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89558,258384,235259,"Team player","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89559,258396,235273,"Team Player","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89560,258384,235259,"Reliable","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89561,258384,235259,"Flexible ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89562,258384,235259,"Quick Learner","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89563,258384,235259,"Initiative ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89564,258361,235238,"Wealth of knowledge regarding Orange Business Tariffs, Internal Processes, current guidelines, SLA\'s and devices ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89565,258411,235285,"communication","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89566,258411,235285,"customer service skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89567,258411,235285,"ability to work as part of a team or alone","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89568,258411,235285,"taking others opinions on board","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89569,258411,235285,"problem solving","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89571,258466,235336,"Bubbly","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89572,258466,235336,"Happy","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89573,258466,235336,"Work well in a group","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89574,258466,235336,"Work well independtly ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89575,258466,235336,"Mature","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89576,258466,235336,"Passionate","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89577,258466,235336,"Willing too learn more","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89578,258138,235038,"Works consistently as an individual or within a team working environment  ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89580,258138,235038,"Hardworking","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89581,258138,235038,"Reliable ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89582,258459,235329,"Employment Legislation","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89583,258459,235329,"Recruitment and Selection","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89584,258459,235329,"Negotiating","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89590,258284,235172,"Team player, Working on iniative, Customer service orientated, keen to learn, good computer literacy, good time keeper, organised","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89587,258459,235329,"Cold Calling","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89588,258459,235329,"Commitment","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89589,258459,235329,"Customer Services","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89591,258455,235325,"NVQ Level 3 in automotive repair","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89592,258455,235325,"Numerous diagnostic courses","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89593,258455,235325,"City and Guild in automotive repair","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89595,258455,235325,"People skills people warm to me easierly","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89596,258455,235325,"Excelent paper work skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89597,258455,235325,"Personnal and man management skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89598,258455,235325,"Takes pride in presonnal apperance ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89599,258455,235325,"Takes pride in employers reputation and eagerly inforces it","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89600,258455,235325,"Able to work alone easierly but also works well as a team","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89601,258472,235342,"talking publicly","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89602,258472,235342,"fast writer","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89603,258472,235342,"first aid qualified","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89604,258472,235342,"confident","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89608,258424,235339,"Train the trainer course completed as a Technician","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89609,258424,235339,"Lead training cousres competed as a Field Service Manager","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89610,258424,235339,"MAP training completed as a Field Service manager","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
92818,266816,243215,"Quick Learner","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
92817,266816,243215,"Interpersonal ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
92821,266816,243215,"Customer Service","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89627,258490,235360,"IT","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
92822,266816,243215,"Responsibility","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
92823,266816,243215,"Patience","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
92819,266816,243215,"Teamwork","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
92814,266962,243097,"Presenting","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
92824,266816,243215,"Reliability","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
92825,266816,243215,"Multi-Tasking","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
92826,266816,243215,"Work under pressure","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89628,258490,235360,"Building strong client relationships ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89629,258490,235360,"Customer Service","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89630,258490,235360,"Administration ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89649,258496,235366,"Communication","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89632,258579,235439,"Singing","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89633,258579,235439,"Skiing","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89634,258579,235439,"Drums","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89635,258581,235442,"Hardworking","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89636,258581,235442,"Punctual","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89637,258581,235442,"Intelligent","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89638,258581,235442,"Reliable ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89639,258581,235442,"Literate","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89640,258581,235442,"Devoted","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89641,258581,235442,"Focused","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89642,258581,235442,"Working well with other staff members","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89643,258581,235442,"Computer Skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89644,258581,235442,"Mathmatics","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89645,258581,235442,"Critical Thinking","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89646,258533,235400,"Ability to delegate  ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89647,258533,235400,"Creative Flair","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89648,258533,235400,"Commercial Minded","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89650,258496,235366,"Management and Leadership","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89651,258496,235366,"Computer ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89652,258496,235366,"Organization","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89653,258496,235366,"Problem Solving","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89654,258496,235366,"Decision making","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89655,258496,235366,"Interpersonal","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89656,258496,235366,"Creative","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89657,258496,235366,"Marketing","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89658,258496,235366,"Project Planning","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89659,258496,235366,"Administrative","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89660,258588,235447,"Excel ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89661,258588,235447,"Word ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89662,258588,235447,"Outlook ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89664,258588,235447,"First Aid Qualified ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89665,258628,235481,"AX","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89666,258628,235481,"Excell","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89667,258665,235517,"Team Player","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89668,258665,235517,"Attentive","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89669,258665,235517,"Patient","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89670,258665,235517,"Sociable","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89671,258665,235517,"Reliable","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89672,258665,235517,"Dependable","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89673,255101,232282,"NVQ level 2 in motor mechanics ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89674,255101,232282,"Level 2 Awaed in Knowledge of Employee Rights and Responsibilities in The Automotive Sector","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89675,255101,232282,"Level 2 Diploma in Vehicle Fitting Competence","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89676,255101,232282,"Level 2 Diploma in Vehicle Fitting Principles","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89677,255101,232282,"IMIAL Level 1 Key Skills in Communication ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89678,255101,232282,"IMIAL level 1 Key Skills in Application of Number","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89679,255101,232282,"IMIAL Level 1 skills in IT","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89680,258703,235549,"Excellent communication","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89681,258703,235549,"Confident but not complacent","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89682,258703,235549,"Well motivated","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89683,258703,235549,"Willingness to learn new skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89684,258703,235549,"Proven general management skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89685,258732,235574,"Ð¾Ð±ÑÐ»ÑƒÐ¶Ð²Ð°Ð½Ðµ Ð½Ð° ÑÐºÐ»Ð°Ð´Ð¾Ð²Ð° Ð±Ð°Ð·Ð°","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89686,258732,235574,"ÑƒÐ¼ÐµÐ½Ð¸Ñ Ð·Ð° Ñ€Ð°Ð±Ð¾Ñ‚Ð° Ð² ÐµÐºÐ¸Ð¿","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89687,258732,235574,"Microsoft Office","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89688,258732,235574,"Ð¾ÐºÐ°Ð±ÐµÐ»ÑÐ²Ð°Ð½Ðµ Ð½Ð° Ð»Ð¾ÐºÐ°Ð»Ð½Ð¸ ÐºÐ¾Ð¼Ð¿ÑŽÑ‚ÑŠÑ€Ð½Ð¸ Ð¼Ñ€ÐµÐ¶Ð¸","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89689,258732,235574,"Ñ‚ÐµÑ…Ð½Ð¸Ñ‡ÐµÑÐºÐ¾Ñ‚Ð¾ Ð¾Ð±ÑÐ»ÑƒÐ¶Ð²Ð°Ð½Ðµ Ð¸ Ð¿Ð¾Ð´Ð´Ñ€ÑŠÐ¶ÐºÐ° Ð½Ð° Ð°Ð²Ñ‚Ð¾Ð¼Ð¾Ð±Ð¸Ð»Ð¸","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89690,258732,235574,"Ð°Ð½Ð³Ð»Ð¸Ð¹ÑÐºÐ¸","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89691,258748,235588,"time keeping","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89692,258748,235588,"leadership","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89693,258748,235588,"reliability","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89694,258748,235588,"confidence","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89695,258748,235588,"team building","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89696,258748,235588,"trustworthy","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89697,258824,235655,"valid CRB check","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89698,258824,235655,"first aid trained","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89699,258824,235655,"health and saftey trained ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89700,258824,235655,"dance","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89701,258824,235655,"drama ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89702,258824,235655,"voice","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89703,258824,235655,"target driven","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89704,258822,235656,"OBJECTIVE STRUCTURED CLINICAL EXAMINATIONS","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89705,258822,235656,"BASIC LIFE SUPPORT SKILLS","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89706,258812,235646,"Full UK Driving Licance","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89707,258843,235672,"HGV class 1","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89708,258843,235672,"Pa1 2 crop spraying","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89709,258843,235672,"Basis ICM","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89710,258843,235672,"RSA clait stage 1","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89711,258843,235672,"Forklift : Telescopic,Moffett and counterbalance","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89712,258843,235672,"Various NPTC certificates : tractor driving(mo1 2),drilling  combing","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89713,258843,235672,"Animal Transport by road(short journeys) certificate : Poultry,Sheep,Cattle,Goats Horses","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89714,258843,235672,"Hold a Animal Transportation Authorisation licence","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89715,258843,235672,"In the process of completing Driver CPC","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89716,258884,235708,"forward tipping dumper","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89717,258884,235708,"slinger/signaller","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89718,258884,235708,"mewp","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89719,258857,235683,"Maths Skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89720,258857,235683,"Prioritising","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89721,258857,235683,"Group cohesion","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89722,258857,235683,"Physical fitness","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89723,258867,235692,"Team Player","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89724,258867,235692,"Punctuality","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89725,258867,235692,"Communication","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89726,258867,235692,"Enthusiasm","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89727,258867,235692,"Analysing","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89728,258867,235692,"Hard-Working","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89729,258867,235692,"Consistent","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89730,258867,235692,"Confident","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89732,258867,235692,"Reading","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89733,258890,235714,"child care","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89734,258890,235714,"house keeping","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89735,258890,235714,"hair styling ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89738,258871,235697,"computer software","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89739,258871,235697,"Nursing Care","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89740,258871,235697,"observant","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89741,258715,235558,"Managing a sales team","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89742,258715,235558,"Introducing a business concept and initiating a business","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89743,258715,235558,"Managing a business","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89747,258715,235558,"Presentation skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89748,258715,235558,"Liasing with people at any level","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89750,258715,235558,"Literate in microsoft office packages MS Word, Excel ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89751,258715,235558,"Desire to learn from best practices","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
91011,262441,238937,"Matlab","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89754,257193,234176,"Management Skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89755,257193,234176,"Excellent Organisational Skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89756,257193,234176,"Working Closely with Executive Management Levels","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89757,258870,235695,"manual handing ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89758,258870,235695,"cscs card","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89759,258870,235695,"full uk driving license","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89760,258715,235558,"Skilled at front end sales","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
91010,258715,235558,"Effective verbal and written communication","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89763,257193,234176,"Strong Sales Skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
93316,268347,244362,"Performing Internal and External audits to UK and US specifications","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
93315,268347,244362,"Data Analysis using 6 Sigma and 6S methodology","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
93314,268842,244807,"Autocad operator","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89770,259000,235823,"Microsoft Office","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89771,259000,235823,"Greivance and Discipline","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89772,259000,235823,"Kaizen","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89773,259000,235823,"Skill Control","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
93313,268842,244807,"Programmer","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89775,259000,235823,"People Issues","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89777,259000,235823,"NVQ Level 2","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89778,259000,235823,"Material Handling","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89779,258921,235748,"erect and dismantle basic working platforms","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89781,258921,235748,"site management ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89782,258921,235748,"tiling and flooring","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89783,258921,235748,"plumbing","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89784,258921,235748,"carpenter ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89785,258921,235748,"proiect manager","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89794,259033,235852,"Mathematic skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89795,259033,235852,"Grammar Skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89792,259033,235852,"Listening skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89791,259033,235852,"Full UK driving lisence","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89796,259033,235852,"Physical ability","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89797,259040,235859,"Communication","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89798,259040,235859,"Problem solving","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89799,259040,235859,"Leadership","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89800,259040,235859,"Responsibility","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89801,259040,235859,"Working with others","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89802,259040,235859,"Hand on skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89803,259040,235859,"Creativity and Artistic skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89804,259040,235859,"Continuous Learning","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
91432,263819,240185,"MS Office","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
91433,263819,240185,"Solidworks","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89810,258148,235048,"I am very energetic and personable. I have excellent aural and verbal communiction skills.","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89808,258148,235048,"I have good sales skills - I am an effective, persistent negotiator. I\'m extremely determined to close sales and increase profit.","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89811,258148,235048,"I am polite, professional and presentable at all times.","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89812,258148,235048,"I have the unrivaled abilty to work long hours with a proven history of \""doing whatever it takes\"".","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89813,259048,235866,"Driver","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89814,259048,235866,"Lorry loading and unloading ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89815,259048,235866,"forklift operator","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89816,259048,235866,"Computer skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89817,259119,235930,"Social and customer care skills ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89818,259119,235930,"Tagging, stock sorting etc ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89819,259092,235906,"Quick learner","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89820,259092,235906,"Flexiable","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89821,259092,235906,"Reliable","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
89822,259127,235937,"Time Management","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
